+---------+----------------------------------------------------------------------------------------------------+------------+-----------+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
| SCOPE   | NAME                                                                                               | FILESIZE   | ADLER32   | RSE: REPLICA                                                                                                                                                                            |
| cms     | /store/data/Run2022B/SingleMuon/AOD/27Jun2023-v1/70000/06b6e6a5-fbbd-4a8c-b7d2-1d62f3d09bf0.root   | 3.143 GB   | 80ba9554  | T1_DE_KIT_Disk: davs://cmsdcache-kit-disk.gridka.de:2880/pnfs/gridka.de/cms/disk-only/store/data/Run2022B/SingleMuon/AOD/27Jun2023-v1/70000/06b6e6a5-fbbd-4a8c-b7d2-1d62f3d09bf0.root   |
| cms     | /store/data/Run2022B/SingleMuon/AOD/27Jun2023-v1/70000/06b6e6a5-fbbd-4a8c-b7d2-1d62f3d09bf0.root   | 3.143 GB   | 80ba9554  | T0_CH_CERN_Tape: davs://eosctacms.cern.ch:8444//eos/ctacms/archive/cms/store/data/Run2022B/SingleMuon/AOD/27Jun2023-v1/70000/06b6e6a5-fbbd-4a8c-b7d2-1d62f3d09bf0.root                  |
| cms     | /store/data/Run2022B/SingleMuon/AOD/27Jun2023-v1/70000/0715d482-dc73-40f7-85a7-60ce57b34da1.root   | 3.854 GB   | dff72fb6  | T1_DE_KIT_Disk: davs://cmsdcache-kit-disk.gridka.de:2880/pnfs/gridka.de/cms/disk-only/store/data/Run2022B/SingleMuon/AOD/27Jun2023-v1/70000/0715d482-dc73-40f7-85a7-60ce57b34da1.root   |
| cms     | /store/data/Run2022B/SingleMuon/AOD/27Jun2023-v1/70000/0715d482-dc73-40f7-85a7-60ce57b34da1.root   | 3.854 GB   | dff72fb6  | T0_CH_CERN_Tape: davs://eosctacms.cern.ch:8444//eos/ctacms/archive/cms/store/data/Run2022B/SingleMuon/AOD/27Jun2023-v1/70000/0715d482-dc73-40f7-85a7-60ce57b34da1.root                  |
| cms     | /store/data/Run2022B/SingleMuon/AOD/27Jun2023-v1/70000/07318bda-ec39-410c-a815-feb030e05a9b.root   | 3.910 GB   | 60fdf0bd  | T1_DE_KIT_Disk: davs://cmsdcache-kit-disk.gridka.de:2880/pnfs/gridka.de/cms/disk-only/store/data/Run2022B/SingleMuon/AOD/27Jun2023-v1/70000/07318bda-ec39-410c-a815-feb030e05a9b.root   |
| cms     | /store/data/Run2022B/SingleMuon/AOD/27Jun2023-v1/70000/07318bda-ec39-410c-a815-feb030e05a9b.root   | 3.910 GB   | 60fdf0bd  | T0_CH_CERN_Tape: davs://eosctacms.cern.ch:8444//eos/ctacms/archive/cms/store/data/Run2022B/SingleMuon/AOD/27Jun2023-v1/70000/07318bda-ec39-410c-a815-feb030e05a9b.root                  |
| cms     | /store/data/Run2022B/SingleMuon/AOD/27Jun2023-v1/70000/073216bd-ab90-404a-a86c-d63df4af0442.root   | 3.199 GB   | 724b716b  | T1_DE_KIT_Disk: davs://cmsdcache-kit-disk.gridka.de:2880/pnfs/gridka.de/cms/disk-only/store/data/Run2022B/SingleMuon/AOD/27Jun2023-v1/70000/073216bd-ab90-404a-a86c-d63df4af0442.root   |
| cms     | /store/data/Run2022B/SingleMuon/AOD/27Jun2023-v1/70000/073216bd-ab90-404a-a86c-d63df4af0442.root   | 3.199 GB   | 724b716b  | T0_CH_CERN_Tape: davs://eosctacms.cern.ch:8444//eos/ctacms/archive/cms/store/data/Run2022B/SingleMuon/AOD/27Jun2023-v1/70000/073216bd-ab90-404a-a86c-d63df4af0442.root                  |
| cms     | /store/data/Run2022B/SingleMuon/AOD/27Jun2023-v1/70000/086e4db2-e3df-4a80-b3ad-04b50ca27752.root   | 3.361 GB   | 97c719b1  | T1_DE_KIT_Disk: davs://cmsdcache-kit-disk.gridka.de:2880/pnfs/gridka.de/cms/disk-only/store/data/Run2022B/SingleMuon/AOD/27Jun2023-v1/70000/086e4db2-e3df-4a80-b3ad-04b50ca27752.root   |
| cms     | /store/data/Run2022B/SingleMuon/AOD/27Jun2023-v1/70000/086e4db2-e3df-4a80-b3ad-04b50ca27752.root   | 3.361 GB   | 97c719b1  | T0_CH_CERN_Tape: davs://eosctacms.cern.ch:8444//eos/ctacms/archive/cms/store/data/Run2022B/SingleMuon/AOD/27Jun2023-v1/70000/086e4db2-e3df-4a80-b3ad-04b50ca27752.root                  |
| cms     | /store/data/Run2022B/SingleMuon/AOD/27Jun2023-v1/70000/09e4530b-001b-4052-b926-39c19618b6ad.root   | 3.788 GB   | 755e3368  | T1_DE_KIT_Disk: davs://cmsdcache-kit-disk.gridka.de:2880/pnfs/gridka.de/cms/disk-only/store/data/Run2022B/SingleMuon/AOD/27Jun2023-v1/70000/09e4530b-001b-4052-b926-39c19618b6ad.root   |
| cms     | /store/data/Run2022B/SingleMuon/AOD/27Jun2023-v1/70000/09e4530b-001b-4052-b926-39c19618b6ad.root   | 3.788 GB   | 755e3368  | T0_CH_CERN_Tape: davs://eosctacms.cern.ch:8444//eos/ctacms/archive/cms/store/data/Run2022B/SingleMuon/AOD/27Jun2023-v1/70000/09e4530b-001b-4052-b926-39c19618b6ad.root                  |
