roll_name,det_id,area,is_front,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4
RE+1_R3_CH19_A,637567370,9327.03,0,-681.5,59.623,719.8,-681.5,-59.623,719.8,-641.2,-56.097,719.8,-641.2,56.097,719.8
RE+1_R3_CH19_B,637600138,15996.4,0,-640.2,56.009,719.8,-640.2,-56.009,719.8,-564.3,-49.369,719.8,-564.3,49.369,719.8
RE+1_R3_CH19_C,637632906,10490.3,0,-563.3,49.281,719.8,-563.3,-49.281,719.8,-507.3,-44.382,719.8,-507.3,44.382,719.8
RE+1_R3_CH20_A,637571466,9327.03,1,-681.5,-59.624,715.4,-660.793,-177.058,715.4,-621.718,-166.588,715.4,-641.2,-56.0985,715.4
RE+1_R3_CH20_B,637604234,15996.4,1,-640.2,-56.0115,715.4,-620.748,-166.328,715.4,-547.154,-146.609,715.4,-564.3,-49.3707,715.4
RE+1_R3_CH20_C,637637002,10490.3,1,-563.3,-49.2837,715.4,-546.185,-146.348,715.4,-491.886,-131.799,715.4,-507.3,-44.384,715.4
RE+1_R3_CH21_A,637575562,9327.03,0,-660.793,-177.059,719.8,-620.008,-289.114,719.8,-583.345,-272.017,719.8,-621.717,-166.589,719.8
RE+1_R3_CH21_B,637608330,15996.4,0,-620.747,-166.33,719.8,-582.435,-271.593,719.8,-513.383,-239.394,719.8,-547.154,-146.61,719.8
RE+1_R3_CH21_C,637641098,10490.3,0,-546.184,-146.351,719.8,-512.474,-238.969,719.8,-461.527,-215.212,719.8,-491.886,-131.801,719.8
RE+1_R3_CH22_A,637579658,9327.03,1,-620.008,-289.115,715.4,-560.385,-392.385,715.4,-527.247,-369.181,715.4,-583.344,-272.019,715.4
RE+1_R3_CH22_B,637612426,15996.4,1,-582.434,-271.595,715.4,-526.425,-368.605,715.4,-464.014,-324.905,715.4,-513.383,-239.395,715.4
RE+1_R3_CH22_C,637645194,10490.3,1,-512.473,-238.971,715.4,-463.192,-324.329,715.4,-417.144,-292.086,715.4,-461.526,-215.214,715.4
RE+1_R3_CH23_A,637583754,9327.03,0,-560.384,-392.386,719.8,-483.734,-483.734,719.8,-455.129,-455.128,719.8,-527.246,-369.183,719.8
RE+1_R3_CH23_B,637616522,15996.4,0,-526.424,-368.607,719.8,-454.42,-454.418,719.8,-400.545,-400.544,719.8,-464.013,-324.906,719.8
RE+1_R3_CH23_C,637649290,10490.3,0,-463.19,-324.331,719.8,-399.836,-399.834,719.8,-360.086,-360.085,719.8,-417.143,-292.088,719.8
RE+1_R3_CH24_A,637587850,9327.03,1,-483.734,-483.734,715.4,-392.386,-560.384,715.4,-369.183,-527.246,715.4,-455.128,-455.129,715.4
RE+1_R3_CH24_B,637620618,15996.4,1,-454.418,-454.42,715.4,-368.607,-526.424,715.4,-324.906,-464.013,715.4,-400.544,-400.545,715.4
RE+1_R3_CH24_C,637653386,10490.3,1,-399.834,-399.836,715.4,-324.331,-463.19,715.4,-292.088,-417.143,715.4,-360.085,-360.086,715.4
RE+1_R3_CH25_A,637567498,9327.03,0,-392.385,-560.385,719.8,-289.115,-620.008,719.8,-272.019,-583.344,719.8,-369.181,-527.247,719.8
RE+1_R3_CH25_B,637600266,15996.4,0,-368.605,-526.425,719.8,-271.595,-582.434,719.8,-239.395,-513.383,719.8,-324.905,-464.014,719.8
RE+1_R3_CH25_C,637633034,10490.3,0,-324.329,-463.192,719.8,-238.971,-512.473,719.8,-215.214,-461.526,719.8,-292.086,-417.144,719.8
RE+1_R3_CH26_A,637571594,9327.03,1,-289.114,-620.008,715.4,-177.059,-660.793,715.4,-166.589,-621.717,715.4,-272.017,-583.345,715.4
RE+1_R3_CH26_B,637604362,15996.4,1,-271.593,-582.435,715.4,-166.33,-620.747,715.4,-146.61,-547.154,715.4,-239.394,-513.383,715.4
RE+1_R3_CH26_C,637637130,10490.3,1,-238.969,-512.474,715.4,-146.351,-546.184,715.4,-131.801,-491.886,715.4,-215.212,-461.527,715.4
RE+1_R3_CH27_A,637575690,9327.03,0,-177.058,-660.793,719.8,-59.624,-681.5,719.8,-56.0985,-641.2,719.8,-166.588,-621.718,719.8
RE+1_R3_CH27_B,637608458,15996.4,0,-166.328,-620.748,719.8,-56.0115,-640.2,719.8,-49.3707,-564.3,719.8,-146.609,-547.154,719.8
RE+1_R3_CH27_C,637641226,10490.3,0,-146.348,-546.185,719.8,-49.2837,-563.3,719.8,-44.384,-507.3,719.8,-131.799,-491.886,719.8
RE+1_R3_CH28_A,637579786,9327.03,1,-59.623,-681.5,715.4,59.623,-681.5,715.4,56.097,-641.2,715.4,-56.097,-641.2,715.4
RE+1_R3_CH28_B,637612554,15996.4,1,-56.009,-640.2,715.4,56.009,-640.2,715.4,49.369,-564.3,715.4,-49.369,-564.3,715.4
RE+1_R3_CH28_C,637645322,10490.3,1,-49.281,-563.3,715.4,49.281,-563.3,715.4,44.382,-507.3,715.4,-44.382,-507.3,715.4
RE+1_R3_CH29_A,637583882,9327.03,0,59.624,-681.5,719.8,177.058,-660.793,719.8,166.588,-621.718,719.8,56.0985,-641.2,719.8
RE+1_R3_CH29_B,637616650,15996.4,0,56.0115,-640.2,719.8,166.328,-620.748,719.8,146.609,-547.154,719.8,49.3707,-564.3,719.8
RE+1_R3_CH29_C,637649418,10490.3,0,49.2837,-563.3,719.8,146.348,-546.185,719.8,131.799,-491.886,719.8,44.384,-507.3,719.8
RE+1_R3_CH30_A,637587978,9327.03,1,177.059,-660.793,715.4,289.114,-620.008,715.4,272.017,-583.345,715.4,166.589,-621.717,715.4
RE+1_R3_CH30_B,637620746,15996.4,1,166.33,-620.747,715.4,271.593,-582.435,715.4,239.394,-513.383,715.4,146.61,-547.154,715.4
RE+1_R3_CH30_C,637653514,10490.3,1,146.351,-546.184,715.4,238.969,-512.474,715.4,215.212,-461.527,715.4,131.801,-491.886,715.4
RE+1_R3_CH31_A,637567626,9327.03,0,289.115,-620.008,719.8,392.385,-560.385,719.8,369.181,-527.247,719.8,272.019,-583.344,719.8
RE+1_R3_CH31_B,637600394,15996.4,0,271.595,-582.434,719.8,368.605,-526.425,719.8,324.905,-464.014,719.8,239.395,-513.383,719.8
RE+1_R3_CH31_C,637633162,10490.3,0,238.971,-512.473,719.8,324.329,-463.192,719.8,292.086,-417.144,719.8,215.214,-461.526,719.8
RE+1_R3_CH32_A,637571722,9327.03,1,392.386,-560.384,715.4,483.734,-483.734,715.4,455.128,-455.129,715.4,369.183,-527.246,715.4
RE+1_R3_CH32_B,637604490,15996.4,1,368.607,-526.424,715.4,454.418,-454.42,715.4,400.544,-400.545,715.4,324.906,-464.013,715.4
RE+1_R3_CH32_C,637637258,10490.3,1,324.331,-463.19,715.4,399.834,-399.836,715.4,360.085,-360.086,715.4,292.088,-417.143,715.4
RE+1_R3_CH33_A,637575818,9327.03,0,483.734,-483.734,719.8,560.384,-392.386,719.8,527.246,-369.183,719.8,455.129,-455.128,719.8
RE+1_R3_CH33_B,637608586,15996.4,0,454.42,-454.418,719.8,526.424,-368.607,719.8,464.013,-324.906,719.8,400.545,-400.544,719.8
RE+1_R3_CH33_C,637641354,10490.3,0,399.836,-399.834,719.8,463.19,-324.331,719.8,417.143,-292.088,719.8,360.086,-360.085,719.8
RE+1_R3_CH34_A,637579914,9327.03,1,560.385,-392.385,715.4,620.008,-289.115,715.4,583.344,-272.019,715.4,527.247,-369.181,715.4
RE+1_R3_CH34_B,637612682,15996.4,1,526.425,-368.605,715.4,582.434,-271.595,715.4,513.383,-239.395,715.4,464.014,-324.905,715.4
RE+1_R3_CH34_C,637645450,10490.3,1,463.192,-324.329,715.4,512.473,-238.971,715.4,461.526,-215.214,715.4,417.144,-292.086,715.4
RE+1_R3_CH35_A,637584010,9327.03,0,620.008,-289.114,719.8,660.793,-177.059,719.8,621.717,-166.589,719.8,583.345,-272.017,719.8
RE+1_R3_CH35_B,637616778,15996.4,0,582.435,-271.593,719.8,620.747,-166.33,719.8,547.154,-146.61,719.8,513.383,-239.394,719.8
RE+1_R3_CH35_C,637649546,10490.3,0,512.474,-238.969,719.8,546.184,-146.351,719.8,491.886,-131.801,719.8,461.527,-215.212,719.8
RE+1_R3_CH36_A,637588106,9327.03,1,660.793,-177.058,715.4,681.5,-59.624,715.4,641.2,-56.0985,715.4,621.718,-166.588,715.4
RE+1_R3_CH36_B,637620874,15996.4,1,620.748,-166.328,715.4,640.2,-56.0115,715.4,564.3,-49.3707,715.4,547.154,-146.609,715.4
RE+1_R3_CH36_C,637653642,10490.3,1,546.185,-146.348,715.4,563.3,-49.2837,715.4,507.3,-44.384,715.4,491.886,-131.799,715.4
RE+1_R3_CH01_A,637566986,9327.03,0,681.5,-59.623,719.8,681.5,59.623,719.8,641.2,56.097,719.8,641.2,-56.097,719.8
RE+1_R3_CH01_B,637599754,15996.4,0,640.2,-56.009,719.8,640.2,56.009,719.8,564.3,49.369,719.8,564.3,-49.369,719.8
RE+1_R3_CH01_C,637632522,10490.3,0,563.3,-49.281,719.8,563.3,49.281,719.8,507.3,44.382,719.8,507.3,-44.382,719.8
RE+2_R2_CH02_A,637571110,10073.6,1,482.287,129.227,788.8,497.4,43.5177,788.8,435.7,38.1196,788.8,422.462,113.197,788.8
RE+2_R2_CH02_B,637603878,7690.99,1,421.492,112.937,788.8,434.7,38.0326,788.8,380.8,33.3164,788.8,369.23,98.9341,788.8
RE+2_R2_CH02_C,637636646,5964.8,1,368.26,98.6738,788.8,379.8,33.2294,788.8,331.9,29.039,788.8,321.816,86.2287,788.8
RE+2_R3_CH02_A,637571114,12126,1,672.526,180.201,788.8,693.6,60.6833,788.8,641.7,56.1429,788.8,622.203,166.717,788.8
RE+2_R3_CH02_B,637603882,16009.7,1,621.233,166.458,788.8,640.7,56.055,788.8,564.8,49.4142,788.8,547.639,146.739,788.8
RE+2_R3_CH02_C,637636650,11278.6,1,546.669,146.478,788.8,563.8,49.3272,788.8,503.4,44.0426,788.8,488.105,130.786,788.8
RE+2_R2_CH03_A,637575206,10073.6,0,452.52,211.012,793.2,482.286,129.229,793.2,422.461,113.199,793.2,396.387,184.837,793.2
RE+2_R2_CH03_B,637607974,7690.99,0,395.477,184.413,793.2,421.491,112.94,793.2,369.229,98.9354,793.2,346.441,161.547,793.2
RE+2_R2_CH03_C,637640742,5964.8,0,345.531,161.122,793.2,368.26,98.6761,793.2,321.815,86.2316,793.2,301.953,140.801,793.2
RE+2_R3_CH03_A,637575210,12126,0,631.017,294.247,793.2,672.525,180.204,793.2,622.202,166.72,793.2,583.8,272.229,793.2
RE+2_R3_CH03_B,637607978,16009.7,0,582.89,271.805,793.2,621.232,166.46,793.2,547.639,146.74,793.2,513.838,239.606,793.2
RE+2_R3_CH03_C,637640746,11278.6,0,512.929,239.181,793.2,546.669,146.481,793.2,488.104,130.788,793.2,457.978,213.558,793.2
RE+2_R2_CH04_A,637579302,10073.6,1,409.003,286.386,788.8,452.519,211.014,788.8,396.386,184.839,788.8,358.268,250.861,788.8
RE+2_R2_CH04_B,637612070,7690.99,1,357.446,250.285,788.8,395.476,184.415,788.8,346.44,161.548,788.8,313.125,219.252,788.8
RE+2_R2_CH04_C,637644838,5964.8,1,312.303,218.675,788.8,345.53,161.125,788.8,301.952,140.804,788.8,272.916,191.096,788.8
RE+2_R3_CH04_A,637579306,12126,1,570.335,399.351,788.8,631.016,294.249,788.8,583.798,272.231,788.8,527.659,369.469,788.8
RE+2_R3_CH04_B,637612074,16009.7,1,526.836,368.893,788.8,582.889,271.807,788.8,513.838,239.607,788.8,464.425,325.193,788.8
RE+2_R3_CH04_C,637644842,11278.6,1,463.603,324.617,788.8,512.928,239.183,788.8,457.978,213.559,788.8,413.937,289.841,788.8
RE+2_R2_CH05_A,637583398,10073.6,0,353.059,353.058,793.2,409.002,286.387,793.2,358.267,250.862,793.2,309.264,309.263,793.2
RE+2_R2_CH05_B,637616166,7690.99,0,308.554,308.552,793.2,357.445,250.287,793.2,313.124,219.253,793.2,270.295,270.294,793.2
RE+2_R2_CH05_C,637648934,5964.8,0,269.586,269.584,793.2,312.302,218.677,793.2,272.914,191.098,793.2,235.586,235.584,793.2
RE+2_R3_CH05_A,637583402,12126,0,492.323,492.322,793.2,570.333,399.353,793.2,527.657,369.471,793.2,455.485,455.483,793.2
RE+2_R3_CH05_B,637616170,16009.7,0,454.774,454.773,793.2,526.835,368.895,793.2,464.424,325.194,793.2,400.9,400.899,793.2
RE+2_R3_CH05_C,637648938,11278.6,0,400.19,400.189,793.2,463.601,324.618,793.2,413.936,289.842,793.2,357.318,357.317,793.2
RE+2_R2_CH06_A,637587494,10073.6,1,286.387,409.002,788.8,353.058,353.059,788.8,309.263,309.264,788.8,250.862,358.267,788.8
RE+2_R2_CH06_B,637620262,7690.99,1,250.287,357.445,788.8,308.552,308.554,788.8,270.294,270.295,788.8,219.253,313.124,788.8
RE+2_R2_CH06_C,637653030,5964.8,1,218.677,312.302,788.8,269.584,269.586,788.8,235.584,235.586,788.8,191.098,272.914,788.8
RE+2_R3_CH06_A,637587498,12126,1,399.353,570.333,788.8,492.322,492.323,788.8,455.483,455.485,788.8,369.471,527.657,788.8
RE+2_R3_CH06_B,637620266,16009.7,1,368.895,526.835,788.8,454.773,454.774,788.8,400.899,400.9,788.8,325.194,464.424,788.8
RE+2_R3_CH06_C,637653034,11278.6,1,324.618,463.601,788.8,400.189,400.19,788.8,357.317,357.318,788.8,289.842,413.936,788.8
RE+2_R2_CH07_A,637567142,10073.6,0,211.014,452.519,793.2,286.386,409.003,793.2,250.861,358.268,793.2,184.839,396.386,793.2
RE+2_R2_CH07_B,637599910,7690.99,0,184.415,395.476,793.2,250.285,357.446,793.2,219.252,313.125,793.2,161.548,346.44,793.2
RE+2_R2_CH07_C,637632678,5964.8,0,161.125,345.53,793.2,218.675,312.303,793.2,191.096,272.916,793.2,140.804,301.952,793.2
RE+2_R3_CH07_A,637567146,12126,0,294.249,631.016,793.2,399.351,570.335,793.2,369.469,527.659,793.2,272.231,583.798,793.2
RE+2_R3_CH07_B,637599914,16009.7,0,271.807,582.889,793.2,368.893,526.836,793.2,325.193,464.425,793.2,239.607,513.838,793.2
RE+2_R3_CH07_C,637632682,11278.6,0,239.183,512.928,793.2,324.617,463.603,793.2,289.841,413.937,793.2,213.559,457.978,793.2
RE+2_R2_CH08_A,637571238,10073.6,1,129.229,482.286,788.8,211.012,452.52,788.8,184.837,396.387,788.8,113.199,422.461,788.8
RE+2_R2_CH08_B,637604006,7690.99,1,112.94,421.491,788.8,184.413,395.477,788.8,161.547,346.441,788.8,98.9354,369.229,788.8
RE+2_R2_CH08_C,637636774,5964.8,1,98.6761,368.26,788.8,161.122,345.531,788.8,140.801,301.953,788.8,86.2316,321.815,788.8
RE+2_R3_CH08_A,637571242,12126,1,180.204,672.525,788.8,294.247,631.017,788.8,272.229,583.8,788.8,166.72,622.202,788.8
RE+2_R3_CH08_B,637604010,16009.7,1,166.46,621.232,788.8,271.805,582.89,788.8,239.606,513.838,788.8,146.74,547.639,788.8
RE+2_R3_CH08_C,637636778,11278.6,1,146.481,546.669,788.8,239.181,512.929,788.8,213.558,457.978,788.8,130.788,488.104,788.8
RE+2_R2_CH09_A,637575334,10073.6,0,43.5177,497.4,793.2,129.227,482.287,793.2,113.197,422.462,793.2,38.1196,435.7,793.2
RE+2_R2_CH09_B,637608102,7690.99,0,38.0326,434.7,793.2,112.937,421.492,793.2,98.9341,369.23,793.2,33.3164,380.8,793.2
RE+2_R2_CH09_C,637640870,5964.8,0,33.2294,379.8,793.2,98.6738,368.26,793.2,86.2287,321.816,793.2,29.039,331.9,793.2
RE+2_R3_CH09_A,637575338,12126,0,60.6833,693.6,793.2,180.201,672.526,793.2,166.717,622.203,793.2,56.1429,641.7,793.2
RE+2_R3_CH09_B,637608106,16009.7,0,56.055,640.7,793.2,166.458,621.233,793.2,146.739,547.639,793.2,49.4142,564.8,793.2
RE+2_R3_CH09_C,637640874,11278.6,0,49.3272,563.8,793.2,146.478,546.669,793.2,130.786,488.105,793.2,44.0426,503.4,793.2
RE+2_R2_CH10_A,637579430,10073.6,1,-43.516,497.4,788.8,43.516,497.4,788.8,38.118,435.7,788.8,-38.118,435.7,788.8
RE+2_R2_CH10_B,637612198,7690.99,1,-38.03,434.7,788.8,38.03,434.7,788.8,33.315,380.8,788.8,-33.315,380.8,788.8
RE+2_R2_CH10_C,637644966,5964.8,1,-33.227,379.8,788.8,33.227,379.8,788.8,29.036,331.9,788.8,-29.036,331.9,788.8
RE+2_R3_CH10_A,637579434,12126,1,-60.681,693.6,788.8,60.681,693.6,788.8,56.14,641.7,788.8,-56.14,641.7,788.8
RE+2_R3_CH10_B,637612202,16009.7,1,-56.053,640.7,788.8,56.053,640.7,788.8,49.413,564.8,788.8,-49.413,564.8,788.8
RE+2_R3_CH10_C,637644970,11278.6,1,-49.325,563.8,788.8,49.325,563.8,788.8,44.041,503.4,788.8,-44.041,503.4,788.8
RE+2_R2_CH11_A,637583526,10073.6,0,-129.227,482.287,793.2,-43.5177,497.4,793.2,-38.1196,435.7,793.2,-113.197,422.462,793.2
RE+2_R2_CH11_B,637616294,7690.99,0,-112.937,421.492,793.2,-38.0326,434.7,793.2,-33.3164,380.8,793.2,-98.9341,369.23,793.2
RE+2_R2_CH11_C,637649062,5964.8,0,-98.6738,368.26,793.2,-33.2294,379.8,793.2,-29.039,331.9,793.2,-86.2287,321.816,793.2
RE+2_R3_CH11_A,637583530,12126,0,-180.201,672.526,793.2,-60.6833,693.6,793.2,-56.1429,641.7,793.2,-166.717,622.203,793.2
RE+2_R3_CH11_B,637616298,16009.7,0,-166.458,621.233,793.2,-56.055,640.7,793.2,-49.4142,564.8,793.2,-146.739,547.639,793.2
RE+2_R3_CH11_C,637649066,11278.6,0,-146.478,546.669,793.2,-49.3272,563.8,793.2,-44.0426,503.4,793.2,-130.786,488.105,793.2
RE+2_R2_CH12_A,637587622,10073.6,1,-211.012,452.52,788.8,-129.229,482.286,788.8,-113.199,422.461,788.8,-184.837,396.387,788.8
RE+2_R2_CH12_B,637620390,7690.99,1,-184.413,395.477,788.8,-112.94,421.491,788.8,-98.9354,369.229,788.8,-161.547,346.441,788.8
RE+2_R2_CH12_C,637653158,5964.8,1,-161.122,345.531,788.8,-98.6761,368.26,788.8,-86.2316,321.815,788.8,-140.801,301.953,788.8
RE+2_R3_CH12_A,637587626,12126,1,-294.247,631.017,788.8,-180.204,672.525,788.8,-166.72,622.202,788.8,-272.229,583.8,788.8
RE+2_R3_CH12_B,637620394,16009.7,1,-271.805,582.89,788.8,-166.46,621.232,788.8,-146.74,547.639,788.8,-239.606,513.838,788.8
RE+2_R3_CH12_C,637653162,11278.6,1,-239.181,512.929,788.8,-146.481,546.669,788.8,-130.788,488.104,788.8,-213.558,457.978,788.8
RE+2_R2_CH13_A,637567270,10073.6,0,-286.386,409.003,793.2,-211.014,452.519,793.2,-184.839,396.386,793.2,-250.861,358.268,793.2
RE+2_R2_CH13_B,637600038,7690.99,0,-250.285,357.446,793.2,-184.415,395.476,793.2,-161.548,346.44,793.2,-219.252,313.125,793.2
RE+2_R2_CH13_C,637632806,5964.8,0,-218.675,312.303,793.2,-161.125,345.53,793.2,-140.804,301.952,793.2,-191.096,272.916,793.2
RE+2_R3_CH13_A,637567274,12126,0,-399.351,570.335,793.2,-294.249,631.016,793.2,-272.231,583.798,793.2,-369.469,527.659,793.2
RE+2_R3_CH13_B,637600042,16009.7,0,-368.893,526.836,793.2,-271.807,582.889,793.2,-239.607,513.838,793.2,-325.193,464.425,793.2
RE+2_R3_CH13_C,637632810,11278.6,0,-324.617,463.603,793.2,-239.183,512.928,793.2,-213.559,457.978,793.2,-289.841,413.937,793.2
RE+2_R2_CH14_A,637571366,10073.6,1,-353.058,353.059,788.8,-286.387,409.002,788.8,-250.862,358.267,788.8,-309.263,309.264,788.8
RE+2_R2_CH14_B,637604134,7690.99,1,-308.552,308.554,788.8,-250.287,357.445,788.8,-219.253,313.124,788.8,-270.294,270.295,788.8
RE+2_R2_CH14_C,637636902,5964.8,1,-269.584,269.586,788.8,-218.677,312.302,788.8,-191.098,272.914,788.8,-235.584,235.586,788.8
RE+2_R3_CH14_A,637571370,12126,1,-492.322,492.323,788.8,-399.353,570.333,788.8,-369.471,527.657,788.8,-455.483,455.485,788.8
RE+2_R3_CH14_B,637604138,16009.7,1,-454.773,454.774,788.8,-368.895,526.835,788.8,-325.194,464.424,788.8,-400.899,400.9,788.8
RE+2_R3_CH14_C,637636906,11278.6,1,-400.189,400.19,788.8,-324.618,463.601,788.8,-289.842,413.936,788.8,-357.317,357.318,788.8
RE+2_R2_CH15_A,637575462,10073.6,0,-409.002,286.387,793.2,-353.059,353.058,793.2,-309.264,309.263,793.2,-358.267,250.862,793.2
RE+2_R2_CH15_B,637608230,7690.99,0,-357.445,250.287,793.2,-308.554,308.552,793.2,-270.295,270.294,793.2,-313.124,219.253,793.2
RE+2_R2_CH15_C,637640998,5964.8,0,-312.302,218.677,793.2,-269.586,269.584,793.2,-235.586,235.584,793.2,-272.914,191.098,793.2
RE+2_R3_CH15_A,637575466,12126,0,-570.333,399.353,793.2,-492.323,492.322,793.2,-455.485,455.483,793.2,-527.657,369.471,793.2
RE+2_R3_CH15_B,637608234,16009.7,0,-526.835,368.895,793.2,-454.774,454.773,793.2,-400.9,400.899,793.2,-464.424,325.194,793.2
RE+2_R3_CH15_C,637641002,11278.6,0,-463.601,324.618,793.2,-400.19,400.189,793.2,-357.318,357.317,793.2,-413.936,289.842,793.2
RE+2_R2_CH16_A,637579558,10073.6,1,-452.519,211.014,788.8,-409.003,286.386,788.8,-358.268,250.861,788.8,-396.386,184.839,788.8
RE+2_R2_CH16_B,637612326,7690.99,1,-395.476,184.415,788.8,-357.446,250.285,788.8,-313.125,219.252,788.8,-346.44,161.548,788.8
RE+2_R2_CH16_C,637645094,5964.8,1,-345.53,161.125,788.8,-312.303,218.675,788.8,-272.916,191.096,788.8,-301.952,140.804,788.8
RE+2_R3_CH16_A,637579562,12126,1,-631.016,294.249,788.8,-570.335,399.351,788.8,-527.659,369.469,788.8,-583.798,272.231,788.8
RE+2_R3_CH16_B,637612330,16009.7,1,-582.889,271.807,788.8,-526.836,368.893,788.8,-464.425,325.193,788.8,-513.838,239.607,788.8
RE+2_R3_CH16_C,637645098,11278.6,1,-512.928,239.183,788.8,-463.603,324.617,788.8,-413.937,289.841,788.8,-457.978,213.559,788.8
RE+2_R2_CH17_A,637583654,10073.6,0,-482.286,129.229,793.2,-452.52,211.012,793.2,-396.387,184.837,793.2,-422.461,113.199,793.2
RE+2_R2_CH17_B,637616422,7690.99,0,-421.491,112.94,793.2,-395.477,184.413,793.2,-346.441,161.547,793.2,-369.229,98.9354,793.2
RE+2_R2_CH17_C,637649190,5964.8,0,-368.26,98.6761,793.2,-345.531,161.122,793.2,-301.953,140.801,793.2,-321.815,86.2316,793.2
RE+2_R3_CH17_A,637583658,12126,0,-672.525,180.204,793.2,-631.017,294.247,793.2,-583.8,272.229,793.2,-622.202,166.72,793.2
RE+2_R3_CH17_B,637616426,16009.7,0,-621.232,166.46,793.2,-582.89,271.805,793.2,-513.838,239.606,793.2,-547.639,146.74,793.2
RE+2_R3_CH17_C,637649194,11278.6,0,-546.669,146.481,793.2,-512.929,239.181,793.2,-457.978,213.558,793.2,-488.104,130.788,793.2
RE+2_R2_CH18_A,637587750,10073.6,1,-497.4,43.5177,788.8,-482.287,129.227,788.8,-422.462,113.197,788.8,-435.7,38.1196,788.8
RE+2_R2_CH18_B,637620518,7690.99,1,-434.7,38.0326,788.8,-421.492,112.937,788.8,-369.23,98.9341,788.8,-380.8,33.3164,788.8
RE+2_R2_CH18_C,637653286,5964.8,1,-379.8,33.2294,788.8,-368.26,98.6738,788.8,-321.816,86.2287,788.8,-331.9,29.039,788.8
RE+2_R3_CH18_A,637587754,12126,1,-693.6,60.6833,788.8,-672.526,180.201,788.8,-622.203,166.717,788.8,-641.7,56.1429,788.8
RE+2_R3_CH18_B,637620522,16009.7,1,-640.7,56.055,788.8,-621.233,166.458,788.8,-547.639,146.739,788.8,-564.8,49.4142,788.8
RE+2_R3_CH18_C,637653290,11278.6,1,-563.8,49.3272,788.8,-546.669,146.478,788.8,-488.105,130.786,788.8,-503.4,44.0426,788.8
RE+2_R2_CH19_A,637567398,10073.6,0,-497.4,-43.516,793.2,-497.4,43.516,793.2,-435.7,38.118,793.2,-435.7,-38.118,793.2
RE+2_R2_CH19_B,637600166,7690.99,0,-434.7,-38.03,793.2,-434.7,38.03,793.2,-380.8,33.315,793.2,-380.8,-33.315,793.2
RE+2_R2_CH19_C,637632934,5964.8,0,-379.8,-33.227,793.2,-379.8,33.227,793.2,-331.9,29.036,793.2,-331.9,-29.036,793.2
RE+2_R3_CH19_A,637567402,12126,0,-693.6,-60.681,793.2,-693.6,60.681,793.2,-641.7,56.14,793.2,-641.7,-56.14,793.2
RE+2_R3_CH19_B,637600170,16009.7,0,-640.7,-56.053,793.2,-640.7,56.053,793.2,-564.8,49.413,793.2,-564.8,-49.413,793.2
RE+2_R3_CH19_C,637632938,11278.6,0,-563.8,-49.325,793.2,-563.8,49.325,793.2,-503.4,44.041,793.2,-503.4,-44.041,793.2
RE+2_R2_CH20_A,637571494,10073.6,1,-482.287,-129.227,788.8,-497.4,-43.5177,788.8,-435.7,-38.1196,788.8,-422.462,-113.197,788.8
RE+2_R2_CH20_B,637604262,7690.99,1,-421.492,-112.937,788.8,-434.7,-38.0326,788.8,-380.8,-33.3164,788.8,-369.23,-98.9341,788.8
RE+2_R2_CH20_C,637637030,5964.8,1,-368.26,-98.6738,788.8,-379.8,-33.2294,788.8,-331.9,-29.039,788.8,-321.816,-86.2287,788.8
RE+2_R3_CH20_A,637571498,12126,1,-672.526,-180.201,788.8,-693.6,-60.6833,788.8,-641.7,-56.1429,788.8,-622.203,-166.717,788.8
RE+2_R3_CH20_B,637604266,16009.7,1,-621.233,-166.458,788.8,-640.7,-56.055,788.8,-564.8,-49.4142,788.8,-547.639,-146.739,788.8
RE+2_R3_CH20_C,637637034,11278.6,1,-546.669,-146.478,788.8,-563.8,-49.3272,788.8,-503.4,-44.0426,788.8,-488.105,-130.786,788.8
RE+2_R2_CH21_A,637575590,10073.6,0,-452.52,-211.012,793.2,-482.286,-129.229,793.2,-422.461,-113.199,793.2,-396.387,-184.837,793.2
RE+2_R2_CH21_B,637608358,7690.99,0,-395.477,-184.413,793.2,-421.491,-112.94,793.2,-369.229,-98.9354,793.2,-346.441,-161.547,793.2
RE+2_R2_CH21_C,637641126,5964.8,0,-345.531,-161.122,793.2,-368.26,-98.6761,793.2,-321.815,-86.2316,793.2,-301.953,-140.801,793.2
RE+2_R3_CH21_A,637575594,12126,0,-631.017,-294.247,793.2,-672.525,-180.204,793.2,-622.202,-166.72,793.2,-583.8,-272.229,793.2
RE+2_R3_CH21_B,637608362,16009.7,0,-582.89,-271.805,793.2,-621.232,-166.46,793.2,-547.639,-146.74,793.2,-513.838,-239.606,793.2
RE+2_R3_CH21_C,637641130,11278.6,0,-512.929,-239.181,793.2,-546.669,-146.481,793.2,-488.104,-130.788,793.2,-457.978,-213.558,793.2
RE+2_R2_CH22_A,637579686,10073.6,1,-409.003,-286.386,788.8,-452.519,-211.014,788.8,-396.386,-184.839,788.8,-358.268,-250.861,788.8
RE+2_R2_CH22_B,637612454,7690.99,1,-357.446,-250.285,788.8,-395.476,-184.415,788.8,-346.44,-161.548,788.8,-313.125,-219.252,788.8
RE+2_R2_CH22_C,637645222,5964.8,1,-312.303,-218.675,788.8,-345.53,-161.125,788.8,-301.952,-140.804,788.8,-272.916,-191.096,788.8
